势	80705
参	80663
希	80460
古	80454
众	80390
构	80364
房	80320
半	80183
节	80074
土	79809
投	79708
某	79482
案	79395
黑	78896
维	78877
革	78685
划	78648
敌	78620
致	78238
陈	77914
律	77818
足	77385
态	77219
护	76993
七	76766
兴	76760
派	76750
孩	76620
验	76542
责	76377
营	76372
星	76320
够	76181
章	76098
音	76043
跟	75958
志	75904
底	75728
站	75402
严	75278
巴	74917
例	74579
防	74459
族	74174
供	74168
效	74009
续	73927
施	73861
留	73287
讲	73220
型	73216
料	72778
终	72533
答	72421
紧	72300
黄	72199
绝	72074
奇	71919
察	71894
母	71462
京	71245
段	71172
依	70632
批	70580
群	70459
项	70453
故	70067
按	69984
河	69687
米	69668
围	69641
江	69602
织	69482
害	69462
斗	69456
双	69440
境	69360
客	69108
纪	69045
采	68946
举	68924
杀	68776
攻	68747
父	68576
苏	68487
密	68475
低	68424
朝	68380
友	68196
诉	68147
止	68082
愿	67915
细	67915
千	67843
值	67732
仍	67490
男	67405
钱	67304
破	67268
网	67118
热	67051
助	66867
倒	66634
育	66551
属	66374
坐	66293
帝	66035
限	66018
船	65883
脸	65727
职	65272
速	65094
刻	65015
乐	64965
否	64772
刚	64622
威	64559
毛	64522
状	64495
率	64453
甚	64438
独	64201
球	63913
般	63739
普	63570
怕	63520
弹	63417
校	63200
苦	63194
创	63156
假	62691
久	62588
错	62401
承	62285
印	62179
晚	62142
兰	61951
试	61912
股	61861
拿	61798
脑	61647
预	61534
谁	61528
益	60896
阳	60867
若	60736
哪	60708
微	60484
尼	60474
继	60428
送	60182
急	60141
血	59944
惊	59724
伤	59632
素	59100
药	59090
适	58927
波	58859
夜	58839
省	58642
初	58587
喜	58449
卫	58408
源	58145
食	58110
险	58047
待	57757
述	57744
陆	57430
习	57329
置	57255
居	56307
劳	56119
财	56037
环	55971
排	55938
福	55871
纳	55597
欢	55294
雷	55226
警	55189
获	55064
模	54891
充	54812
负	54616
云	54510
停	54453
木	54433
游	54262
龙	54169
树	54037
疑	53982
层	53705
冷	53460
洲	53429
冲	53378
射	53184
略	53068
竟	53033
范	53033
句	52891
室	52846
异	52735
激	52723
汉	52656
村	52603
哈	52475
策	52394
演	52394
简	52280
卡	52244
罪	52068
判	52045
担	51792
州	51533
静	51401
退	51272
既	51208
衣	51134
您	51094
宗	50799
积	50720
余	50601
痛	50459
检	50413
差	50349
富	50273
灵	50134
协	50123
角	50081
占	49980
配	49900
征	49855
修	49829
皮	49803
挥	49702
胜	49565
降	49306
阶	49058
审	48862
沉	48772
坚	48749
善	48739
妈	48622
刘	48600
读	48304
啊	48244
超	48218
免	48044
压	48038
银	47955
买	47788
皇	47750
养	47702
伊	47619
怀	47561
执	47543
副	47520
乱	47474
抗	47342
犯	47098
追	47079
帮	47065
宣	47041
佛	47038
岁	46835
航	46789
优	46613
怪	46600
香	46525
著	46239
田	45886
铁	45798
控	45664
税	45615
左	45568
右	45561
份	45408
穿	45314
艺	45218
背	45181
阵	44899
草	44612
脚	44529
概	44501
恶	44493
块	44475
顿	44425
敢	44338
守	44264
酒	44069
岛	44056
托	44052
央	44052
户	43810
烈	43751
洋	43692
哥	43620
索	43365
胡	43199
款	43087
靠	42988
评	42966
版	42853
宝	42836
座	42814
释	42749
景	42738
顾	42735
弟	42706
登	42687
货	42602
互	42579
付	42527
伯	42513
慢	42506
欧	42504
换	42292
闻	42253
危	42080
忙	42026
核	41944
暗	41881
姐	41762
介	41749
坏	41723
讨	41717
丽	41363
良	41167
序	41129
升	41105
监	41082
临	41068
亮	41016
露	40954
永	40936
呼	40709
味	40704
野	40681
架	40619
域	40597
沙	40573
掉	40541
括	40519
舰	40500
鱼	40452
杂	40265
误	40196
湾	40101
吉	40081
减	40011
编	39879
楚	39846
肯	39813
测	39752
败	39627
屋	39588
跑	39497
梦	39486
散	39336
温	39312
困	39172
剑	39020
渐	39010
封	38954
救	38824
贵	38668
枪	38569
缺	38506
楼	38463
县	38407
尚	38376
毫	38374
移	38349
娘	38274
朋	38271
画	38263
班	38130
智	38064
亦	37960
耳	37939
恩	37898
短	37834
掌	37729
恐	37676
遗	37619
固	37582
席	37579
松	37563
秘	37560
谢	37550
鲁	37474
遇	37343
康	37302
虑	37208
幸	37198
均	36842
销	36821
钟	36770
诗	36762
藏	36704
赶	36599
剧	36585
票	36459
损	36444
忽	36378
巨	36351
炮	36315
旧	36291
端	36233
探	36230
湖	36112
录	36080
叶	36032
春	36027
乡	36025
附	35955
吸	35891
予	35757
礼	35612
港	35577
雨	35370
呀	35343
板	35332
庭	35205
妇	35188
归	35153
睛	35082
饭	35076
额	34823
含	34759
顺	34708
输	34688
摇	34635
招	34625
婚	34610
脱	34548
补	34542
谓	34527
督	34523
毒	34517
油	34469
疗	34467
旅	34384
泽	34311
材	34237
灭	34135
逐	34128
莫	34097
笔	34057
亡	33917
鲜	33720
词	33669
圣	33620
择	33615
寻	33469
厂	33468
睡	33420
博	33366
勒	33228
烟	33137
授	33017
诺	32991
伦	32822
岸	32807
奥	32761
唐	32757
卖	32694
俄	32638
炸	32540
载	32456
洛	32431
健	32399
堂	32367
旁	32268
宫	32179
喝	32112
借	32027
君	31960
禁	31951
阴	31936
园	31925
谋	31910
宋	31748
避	31731
抓	31675
荣	31662
姑	31647
孙	31506
逃	31468
牙	31466
束	31370
跳	31324
顶	31318
玉	31279
镇	31170
雪	30997
午	30985
练	30963
迫	30930
爷	30930
篇	30894
肉	30820
嘴	30765
馆	30564
遍	30545
凡	30533
础	30477
洞	30399
卷	30343
坦	30341
牛	30047
纸	30001
宁	30001
诸	29957
训	29911
私	29700
庄	29679
祖	29644
丝	29585
翻	29568
暴	29566
森	29533
塔	29454
默	29432
握	29418
戏	29402
隐	29294
熟	29271
骨	29180
访	29134
弱	29129
蒙	29019
歌	28957
店	28926
鬼	28916
软	28885
典	28860
欲	28856
萨	28804
伙	28724
遭	28642
盘	28582
爸	28526
扩	28331
盖	28310
弄	28205
雄	28184
稳	28031
忘	27961
亿	27897
刺	27891
拥	27833
徒	27812
姆	27808
杨	27561
齐	27480
赛	27472
趣	27434
曲	27401
刀	27292
床	27283
迎	27228
冰	27201
虚	27076
玩	27043
析	27019
窗	26978
醒	26899
妻	26847
透	26836
购	26803
替	26687
塞	26590
努	26564
休	26539
虎	26514
扬	26509
途	26485
侵	26466
刑	26453
绿	26414
兄	26386
迅	26321
套	26301
贸	26198
毕	26148
唯	26041
谷	26005
轮	25958
库	25924
迹	25920
尤	25908
竞	25897
街	25866
促	25792
延	25768
震	25746
弃	25730
甲	25620
伟	25591
麻	25584
川	25575
申	25531
缓	25455
潜	25452
闪	25427
售	25405
灯	25401
针	25384
哲	25353
络	25256
抵	25228
朱	25195
埃	25101
抱	25069
鼓	25016
植	24999
纯	24890
夏	24888
忍	24862
页	24861
杰	24796
筑	24780
折	24737
郑	24716
贝	24675
尊	24662
吴	24632
秀	24620
混	24605
臣	24553
雅	24527
振	24469
染	24444
盛	24387
怒	24374
舞	24360
圆	24267
搞	24265
狂	24259
措	24172
姓	24142
残	24030
秋	24030
培	24009
迷	23959
诚	23947
宽	23918
宇	23891
猛	23862
摆	23853
梅	23824
毁	23773
伸	23732
摩	23645
盟	23581
末	23526
乃	23520
悲	23500
拍	23483
丁	23479
赵	23428
硬	23364
麦	23271
蒋	23237
操	23193
耶	23175
阻	23151
订	22991
彩	22982
抽	22937
赞	22909
魔	22835
纷	22820
沿	22781
喊	22779
违	22751
妹	22723
浪	22639
汇	22608
币	22592
丰	22439
蓝	22437
殊	22407
献	22396
桌	22336
啦	22263
瓦	22229
莱	22187
援	22180
译	22170
夺	22148
汽	22098
烧	22078
距	21970
裁	21918
偏	21877
符	21862
勇	21819
触	21719
课	21705
敬	21646
哭	21444
懂	21117
墙	21101
召	21098
袭	21098
罚	21011
侠	20999
厅	20989
拜	20978
巧	20964
侧	20960
韩	20947
冒	20917
债	20902
曼	20897
融	20883
惯	20880
享	20830
戴	20826
童	20813
犹	20747
乘	20731
挂	20706
奖	20690
绍	20681
厚	20624
纵	20599
障	20503
讯	20488
涉	20482
彻	20461
刊	20458
丈	20372
爆	20340
乌	20291
役	20254
描	20247
洗	20229
玛	20207
患	20203
妙	20165
镜	20100
唱	20085
烦	20076
签	20057
仙	20051
彼	20021
弗	19905
症	19878
仿	19870
倾	19849
牌	19752
陷	19703
鸟	19698
轰	19670
咱	19554
菜	19516
闭	19515
奋	19499
庆	19487
撤	19485
泪	19411
茶	19404
疾	19402
缘	19330
播	19327
朗	19288
杜	19246
奶	19219
季	19211
丹	19171
狗	19093
尾	19076
仪	19064
偷	19006
奔	18989
珠	18916
虫	18909
驻	18901
孔	18890
宜	18833
艾	18825
桥	18815
淡	18779
翼	18710
恨	18702
繁	18699
寒	18684
伴	18678
叹	18587
旦	18569
愈	18540
潮	18532
粮	18528
缩	18495
罢	18492
聚	18458
径	18428
恰	18420
挑	18417
袋	18381
灰	18298
捕	18236
徐	18175
珍	18144
幕	18138
映	18102
裂	18093
泰	18069
隔	18056
启	18041
尖	18036
忠	18021
累	18017
炎	17971
暂	17968
估	17943
泛	17928
荒	17924
偿	17919
横	17912
拒	17892
瑞	17869
忆	17829
孤	17817
鼻	17773
闹	17764
羊	17763
呆	17746
厉	17726
衡	17719
胞	17702
零	17675
穷	17672
舍	17647
码	17626
赫	17613
婆	17603
魂	17535
灾	17531
洪	17526
腿	17509
胆	17486
津	17470
俗	17463
辩	17459
胸	17392
晓	17316
劲	17307
贫	17263
仁	17263
偶	17246
辑	17169
邦	17153
赖	17123
恢	17123
圈	17115
摸	17067
仰	16940
润	16922
堆	16920
碰	16919
艇	16868
稍	16855
迟	16808
辆	16767
废	16754
净	16751
凶	16707
署	16641
壁	16588
御	16586
奉	16453
旋	16441
冬	16368
矿	16360
抬	16315
蛋	16305
晨	16235
伏	16181
吹	16180
鸡	16164
倍	16102
糊	16098
秦	16088
盾	16080
杯	16068
租	16052
骑	16037
乏	16010
隆	15979
诊	15931
奴	15917
摄	15801
丧	15731
污	15696
渡	15692
旗	15665
甘	15654
耐	15629
凭	15619
扎	15600
抢	15596
绪	15571
粗	15557
肩	15528
梁	15387
幻	15371
菲	15365
皆	15357
碎	15334
宙	15331
叔	15310
岩	15279
荡	15268
综	15258
爬	15255
荷	15249
悉	15234
蒂	15183
返	15179
井	15158
壮	15151
薄	15150
悄	15141
扫	15140
敏	15135
碍	15121
殖	15118
详	15099
迪	15073
矛	15059
霍	15034
允	15027
幅	15021
撒	15003
剩	14996
凯	14990
颗	14987
骂	14976
赏	14946
液	14940
番	14927
箱	14913
贴	14888
漫	14869
酸	14855
郎	14845
腰	14841
舒	14833
眉	14763
忧	14753
浮	14717
辛	14713
恋	14674
餐	14641
吓	14620
挺	14615
励	14512
辞	14439
艘	14438
键	14434
伍	14425
峰	14424
尺	14422
昨	14406
黎	14389
辈	14384
贯	14361
侦	14329
滑	14303
券	14293
崇	14262
扰	14252
宪	14251
绕	14172
趋	14160
慈	14141
乔	14107
阅	14067
汗	14011
枝	13982
拖	13973
墨	13959
胁	13948
插	13938
箭	13922
腊	13892
泥	13874
粉	13874
氏	13868
彭	13866
拔	13865
骗	13854
凤	13817
慧	13810
媒	13802
佩	13784
愤	13749
扑	13748
龄	13733
驱	13692
惜	13687
豪	13680
掩	13680
兼	13656
跃	13645
尸	13609
肃	13581
帕	13566
驶	13537
堡	13533
届	13521
欣	13500
惠	13492
册	13462
储	13408
飘	13357
桑	13328
闲	13316
惨	13314
洁	13261
踪	13193
勃	13183
宾	13149
频	13127
仇	13118
磨	13082
递	13012
邪	12952
撞	12894
拟	12885
滚	12863
奏	12859
巡	12852
颜	12837
剂	12821
绩	12789
贡	12785
疯	12771
坡	12758
瞧	12745
截	12718
燃	12708
焦	12684
殿	12667
伪	12654
柳	12642
锁	12638
逼	12623
颇	12605
昏	12600
劝	12587
呈	12567
搜	12537
勤	12536
戒	12510
驾	12492
漂	12488
饮	12453
曹	12443
朵	12435
仔	12428
柔	12389
俩	12340
孟	12274
腐	12264
幼	12257
践	12242
籍	12205
牧	12193
凉	12156
牲	12107
佳	12061
娜	12060
浓	12016
芳	12015
稿	12012
竹	12000
腹	11974
跌	11967
逻	11959
垂	11949
遵	11935
脉	11932
貌	11921
柏	11902
狱	11886
猜	11875
怜	11848
惑	11829
陶	11821
兽	11820
帐	11798
饰	11794
贷	11793
昌	11787
叙	11786
躺	11745
钢	11738
沟	11735
寄	11729
扶	11659
铺	11654
邓	11651
寿	11646
惧	11644
询	11643
汤	11620
盗	11595
肥	11594
尝	11557
匆	11540
辉	11518
奈	11509
扣	11505
廷	11499
澳	11475
嘛	11474
董	11450
迁	11433
凝	11409
慰	11379
厌	11376
脏	11350
腾	11343
幽	11319
怨	11305
鞋	11288
丢	11285
埋	11246
泉	11237
涌	11228
辖	11213
躲	11201
晋	11192
紫	11172
艰	11164
魏	11161
吾	11154
慌	11149
祝	11144
邮	11137
吐	11132
狠	11116
鉴	11090
曰	11075
械	11060
咬	11029
邻	10996
赤	10981
挤	10920
弯	10917
椅	10917
陪	10908
割	10894
揭	10892
韦	10882
悟	10876
聪	10863
雾	10856
锋	10783
梯	10738
猫	10724
祥	10724
阔	10722
誉	10683
筹	10671
丛	10665
牵	10641
鸣	10636
沈	10628
阁	10595
穆	10592
屈	10591
旨	10590
袖	10564
猎	10561
臂	10542
蛇	10538
贺	10507
柱	10504
抛	10477
鼠	10476
瑟	10473
戈	10456
牢	10454
逊	10444
迈	10432
欺	10418
吨	10403
琴	10383
衰	10367
瓶	10361
恼	10356
燕	10325
仲	10316
诱	10307
狼	10295
池	10289
疼	10279
卢	10266
仗	10263
冠	10217
粒	10200
遥	10179
吕	10156
玄	10151
尘	10137
冯	10128
抚	10100
浅	10088
敦	10084
纠	10064
钻	10064
晶	10038
岂	10036
峡	10028
苍	10027
喷	10027
耗	9999
凌	9999
敲	9978
菌	9971
赔	9960
涂	9949
粹	9943
扁	9917
亏	9884
寂	9875
煤	9832
熊	9788
恭	9787
湿	9783
循	9768
暖	9762
糖	9757
赋	9723
抑	9719
秩	9713
帽	9697
哀	9693
宿	9693
踏	9656
烂	9635
袁	9609
侯	9585
抖	9584
夹	9574
昆	9557
肝	9551
擦	9542
猪	9535
炼	9528
恒	9483
慎	9479
搬	9478
纽	9466
纹	9463
玻	9447
渔	9441
磁	9433
铜	9416
齿	9415
跨	9404
押	9401
怖	9400
漠	9366
疲	9364
叛	9361
遣	9335
兹	9319
祭	9316
醉	9292
拳	9290
弥	9276
斜	9264
档	9248
稀	9234
捷	9225
肤	9214
疫	9202
肿	9202
豆	9179
削	9169
岗	9163
晃	9157
吞	9142
宏	9134
癌	9114
肚	9102
隶	9100
履	9091
涨	9089
耀	9060
扭	9054
坛	9049
拨	9047
沃	9047
绘	9039
伐	9028
堪	9026
仆	8976
郭	8931
牺	8926
歼	8910
墓	8890
雇	8857
廉	8854
契	8845
拼	8842
惩	8839
捉	8838
覆	8795
刷	8773
劫	8752
嫌	8748
瓜	8740
歇	8733
雕	8713
闷	8708
乳	8701
串	8695
娃	8662
缴	8659
唤	8657
赢	8657
莲	8650
霸	8639
桃	8639
妥	8634
瘦	8632
搭	8626
赴	8594
岳	8577
嘉	8576
舱	8575
俊	8543
址	8541
庞	8531
耕	8525
锐	8522
缝	8512
悔	8485
邀	8484
玲	8475
惟	8469
斥	8464
宅	8464
添	8460
挖	8449
呵	8433
讼	8410
氧	8401
浩	8387
羽	8366
斤	8365
酷	8345
掠	8343
妖	8337
祸	8336
侍	8320
乙	8313
妨	8311
贪	8304
挣	8297
汪	8294
尿	8292
莉	8289
悬	8282
唇	8279
翰	8279
仓	8275
轨	8273
枚	8270
盐	8266
览	8259
傅	8256
帅	8249
庙	8220
芬	8218
屏	8208
寺	8200
胖	8184
璃	8176
愚	8144
滴	8104
疏	8101
萧	8097
姿	8092
颤	8080
丑	8067
劣	8067
柯	8061
寸	8056
扔	8045
盯	8041
辱	8029
匹	8025
俱	8024
辨	8023
饿	7992
蜂	7989
哦	7980
腔	7975
郁	7968
溃	7962
谨	7960
糟	7960
葛	7952
苗	7946
肠	7939
忌	7938
溜	7935
鸿	7931
爵	7902
鹏	7895
鹰	7890
笼	7888
丘	7886
桂	7877
滋	7874
聊	7865
挡	7851
纲	7832
肌	7830
茨	7823
壳	7813
痕	7805
碗	7773
穴	7772
膀	7731
卓	7714
贤	7713
卧	7696
膜	7694
毅	7686
锦	7682
欠	7682
哩	7677
函	7672
茫	7659
昂	7637
薛	7630
皱	7609
夸	7594
豫	7590
胃	7533
舌	7511
剥	7504
傲	7503
拾	7497
窝	7456
睁	7454
携	7449
陵	7436
哼	7419
棉	7416
晴	7405
铃	7404
填	7401
饲	7399
渴	7395
吻	7395
扮	7372
逆	7339
脆	7336
喘	7320
罩	7309
卜	7301
炉	7295
柴	7276
愉	7259
绳	7256
胎	7256
蓄	7213
眠	7195
竭	7194
喂	7184
傻	7167
慕	7165
浑	7136
奸	7132
扇	7125
柜	7101
悦	7094
拦	7091
诞	7085
饱	7059
乾	7057
泡	7046
贼	7045
亭	7041
夕	7025
爹	7016
酬	7011
儒	7004
姻	6998
卵	6971
氛	6968
泄	6955
杆	6944
挨	6930
僧	6920
蜜	6919
吟	6916
猩	6909
遂	6904
狭	6901
肖	6899
甜	6894
霞	6885
驳	6879
裕	6871
顽	6868
於	6858
摘	6845
矮	6834
秒	6829
卿	6825
畜	6821
咽	6818
披	6790
辅	6782
勾	6780
盆	6780
疆	6779
赌	6759
塑	6744
畏	6722
吵	6709
囊	6709
嗯	6707
泊	6695
肺	6692
骤	6688
缠	6675
冈	6651
羞	6651
瞪	6644
吊	6637
贾	6627
漏	6627
斑	6622
涛	6611
悠	6604
鹿	6599
俘	6594
锡	6586
卑	6572
葬	6558
铭	6555
滩	6550
嫁	6539
催	6538
璇	6536
翅	6524
盒	6506
蛮	6503
矣	6490
潘	6477
歧	6451
赐	6431
鲍	6416
锅	6416
廊	6413
拆	6412
灌	6403
勉	6398
盲	6395
宰	6390
佐	6378
啥	6331
胀	6327
扯	6325
禧	6308
辽	6300
抹	6299
筒	6296
棋	6294
裤	6282
唉	6269
朴	6261
咐	6257
孕	6256
誓	6249
喉	6233
妄	6228
拘	6224
链	6223
驰	6199
栏	6182
逝	6182
窃	6174
艳	6172
臭	6166
纤	6166
玑	6165
棵	6159
趁	6154
匠	6142
盈	6142
翁	6137
愁	6135
瞬	6119
婴	6114
孝	6112
颈	6104
倘	6072
浙	6045
谅	6024
蔽	6016
畅	6012
赠	6004
妮	6000
莎	5990
尉	5988
冻	5984
跪	5955
闯	5954
葡	5943
後	5938
厨	5932
鸭	5932
颠	5921
遮	5914
谊	5902
圳	5901
吁	5891
仑	5882
辟	5876
瘤	5875
嫂	5863
陀	5863
框	5853
谭	5849
亨	5845
钦	5840
庸	5835
歉	5833
芝	5832
吼	5814
甫	5805
衫	5802
摊	5798
宴	5798
嘱	5788
衷	5781
娇	5772
陕	5769
矩	5766
浦	5766
讶	5760
耸	5758
裸	5752
碧	5751
摧	5743
薪	5741
淋	5737
耻	5735
胶	5721
屠	5718
鹅	5703
饥	5689
盼	5689
脖	5682
虹	5670
翠	5661
崩	5658
账	5652
萍	5646
逢	5632
赚	5630
撑	5628
翔	5625
倡	5622
绵	5622
猴	5582
枯	5582
巫	5576
昭	5569
怔	5561
渊	5551
凑	5544
溪	5543
蠢	5542
禅	5540
阐	5532
旺	5529
寓	5519
藤	5514
匪	5511
伞	5511
碑	5509
挪	5500
琼	5495
脂	5492
谎	5481
慨	5479
菩	5477
萄	5463
狮	5456
掘	5436
抄	5433
岭	5429
晕	5420
逮	5418
砍	5418
掏	5416
狄	5414
晰	5412
罕	5409
挽	5389
脾	5386
舟	5363
痴	5359
蔡	5325
剪	5324
脊	5316
弓	5315
懒	5307
叉	5299
拐	5282
喃	5282
僚	5278
捐	5273
姊	5272
骚	5268
拓	5256
歪	5251
粘	5231
柄	5229
坑	5223
陌	5220
窄	5219
湘	5207
兆	5204
崖	5199
骄	5196
刹	5185
鞭	5176
芒	5174
筋	5170
聘	5148
钩	5140
棍	5140
嚷	5138
腺	5132
弦	5117
焰	5116
耍	5109
俯	5100
厘	5096
愣	5088
厦	5083
恳	5081
饶	5079
钉	5059
寡	5049
憾	5036
摔	5035
叠	5027
惹	5018
喻	5012
谱	5009
愧	5008
煌	5002
徽	5000
溶	4998
坠	4980
煞	4969
巾	4967
滥	4964
洒	4961
堵	4960
瓷	4955
咒	4931
姨	4928
棒	4917
郡	4912
浴	4911
媚	4909
稣	4907
淮	4903
哎	4887
屁	4884
漆	4884
淫	4879
巢	4874
吩	4866
撰	4863
啸	4850
滞	4850
玫	4839
硕	4819
钓	4813
蝶	4811
膝	4809
姚	4806
茂	4798
躯	4797
吏	4795
猿	4793
寨	4783
恕	4779
渠	4769
戚	4756
辰	4755
舶	4743
颁	4742
惶	4730
狐	4718
讽	4713
笨	4712
袍	4710
嘲	4709
啡	4688
泼	4688
衔	4684
倦	4682
涵	4681
雀	4675
旬	4671
僵	4668
撕	4668
肢	4651
垄	4642
夷	4638
逸	4638
茅	4637
侨	4633
舆	4628
窑	4611
涅	4601
蒲	4595
谦	4588
杭	4583
噢	4582
弊	4579
勋	4568
刮	4565
郊	4565
凄	4552
捧	4533
浸	4529
砖	4512
鼎	4507
篮	4490
蒸	4443
饼	4439
亩	4439
肾	4437
陡	4421
爪	4419
兔	4418
殷	4417
贞	4414
荐	4406
哑	4406
炭	4405
坟	4402
眨	4393
搏	4392
咳	4390
拢	4390
舅	4385
昧	4375
擅	4372
爽	4368
咖	4366
搁	4359
禄	4356
雌	4355
哨	4354
巩	4344
绢	4335
螺	4327
裹	4322
昔	4320
轩	4304
谬	4290
谍	4274
龟	4265
媳	4262
姜	4261
瞎	4260
冤	4243
鸦	4236
蓬	4225
巷	4221
琳	4218
栽	4215
沾	4201
诈	4200
斋	4194
瞒	4191
彪	4186
厄	4184
咨	4180
纺	4175
罐	4169
桶	4167
壤	4165
糕	4142
颂	4142
膨	4141
谐	4135
垒	4134
咕	4132
隙	4130
辣	4124
绑	4112
宠	4108
嘿	4102
兑	4101
霉	4098
挫	4089
稽	4085
辐	4084
乞	4073
纱	4069
裙	4062
嘻	4056
哇	4055
绣	4046
杖	4037
塘	4033
衍	4031
轴	4011
攀	3998
膊	3989
譬	3985
斌	3981
祈	3965
踢	3959
肆	3956
坎	3948
轿	3942
棚	3929
泣	3929
屡	3925
躁	3917
邱	3912
凰	3911
溢	3909
椎	3888
砸	3881
趟	3879
帘	3875
帆	3874
栖	3867
窜	3865
丸	3847
斩	3844
堤	3840
塌	3839
贩	3837
